,permno,adate,qdate,public_date,pe_op_basic,pe_exi,pcf,dpr,npm,gpm,ptpm,roa,roe,capital_ratio,cash_debt,lt_ppent,dltt_be,debt_assets,curr_ratio,inv_turn,at_turn,rect_turn,pay_turn,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_1yrforward,PEG_ltgforward,PERMNO,date,SICCD,TICKER,DCLRDT,PAYDT,HSICMG,DIVAMT,FACPR,FACSHR,BIDLO,ASKHI,PRC,VOL,SHROUT,SPREAD,RETX,ewretd
1720,22592.0,31/12/2008,31/03/2009,31/05/2009,12.306,13.435,9.36,0.46799999999999997,0.125,0.518,0.184,0.22399999999999998,0.254,0.302,0.297,2.181,0.43200000000000005,0.569,1.611,3.864,0.912,6.763999999999999,7.914,0.057999999999999996,0.019,0.0,0.047,4.067,-0.534,1.3330000000000002,22592,29/05/2009,3841.0,MMM,12/05/2009,12/06/2009,,0.51,0.0,0.0,56.04,60.09,57.1,893789.0,693543.0,,-0.008681,0.10232999999999999
1721,22592.0,31/12/2008,31/03/2009,30/06/2009,12.953,14.140999999999998,9.852,0.46799999999999997,0.125,0.518,0.184,0.22399999999999998,0.254,0.302,0.297,2.181,0.43200000000000005,0.569,1.611,3.864,0.912,6.763999999999999,7.914,0.057999999999999996,0.019,0.0,0.047,4.281000000000001,-0.5760000000000001,1.403,22592,30/06/2009,3841.0,MMM,,,,,,,57.06,61.0,60.1,962965.0,693543.0,,0.052539,0.023921
1722,22592.0,31/12/2008,31/03/2009,31/07/2009,15.198,16.593,11.639000000000001,0.46799999999999997,0.125,0.518,0.184,0.22399999999999998,0.254,0.302,0.297,2.181,0.43200000000000005,0.569,1.611,3.864,0.912,6.763999999999999,7.914,0.057999999999999996,0.019,0.0,0.047,5.058,-0.703,1.558,22592,31/07/2009,3841.0,MMM,,,,,,,58.76,70.52,70.52,1088980.0,698321.0,,0.173378,0.085217
1723,22592.0,31/12/2008,30/06/2009,31/08/2009,16.239,17.847,11.302999999999999,0.496,0.124,0.522,0.18,0.222,0.255,0.322,0.297,2.185,0.475,0.5770000000000001,1.7009999999999998,3.855,0.883,6.707000000000001,7.936,0.057999999999999996,0.019,0.0,0.062,4.66,-1.025,1.889,22592,31/08/2009,3841.0,MMM,10/08/2009,12/09/2009,,0.51,0.0,0.0,70.08,72.9,72.1,873102.0,698270.0,,0.022405,0.056864
1724,22592.0,31/12/2008,30/06/2009,30/09/2009,16.622,18.267,11.57,0.496,0.124,0.522,0.18,0.222,0.255,0.322,0.297,2.185,0.475,0.5770000000000001,1.7009999999999998,3.855,0.883,6.707000000000001,7.936,0.057999999999999996,0.019,0.0,0.062,4.77,-0.9940000000000001,1.933,22592,30/09/2009,3841.0,MMM,,,,,,,70.12,75.38,73.8,725419.0,698270.0,,0.023578,0.071255
1725,22592.0,31/12/2008,30/06/2009,31/10/2009,16.57,18.21,11.694,0.496,0.124,0.522,0.18,0.222,0.255,0.322,0.297,2.185,0.475,0.5770000000000001,1.7009999999999998,3.855,0.883,6.707000000000001,7.936,0.057999999999999996,0.019,0.0,0.062,4.821000000000001,-1.012,1.911,22592,30/10/2009,3841.0,MMM,,,,,,,71.93,78.79,73.57,825341.0,707958.0,,-0.003117,-0.050612
1726,22592.0,31/12/2008,30/09/2009,30/11/2009,17.64,19.457,10.917,0.507,0.124,0.525,0.18,0.22399999999999998,0.262,0.326,0.297,2.15,0.483,0.57,1.817,3.917,0.8690000000000001,6.6610000000000005,8.075,0.057999999999999996,0.019,0.0,0.085,4.436,-1.6769999999999998,1.841,22592,30/11/2009,3841.0,MMM,09/11/2009,12/12/2009,,0.51,0.0,0.0,74.06,78.78,77.44,597550.0,707958.0,,0.052603,0.028475999999999998
1727,22592.0,31/12/2008,30/09/2009,31/12/2009,18.831,20.771,11.654000000000002,0.507,0.124,0.525,0.18,0.22399999999999998,0.262,0.326,0.297,2.15,0.483,0.57,1.817,3.917,0.8690000000000001,6.6610000000000005,8.075,0.057999999999999996,0.019,0.0,0.085,4.735,-1.82,1.7169999999999999,22592,31/12/2009,3841.0,MMM,,,,,,,77.11,84.13,82.67,803715.0,707958.0,,0.067536,0.055001
1728,22592.0,31/12/2008,30/09/2009,31/01/2010,18.335,20.224,11.389000000000001,0.507,0.124,0.525,0.18,0.22399999999999998,0.262,0.326,0.297,2.15,0.483,0.57,1.817,3.917,0.8690000000000001,6.6610000000000005,8.075,0.057999999999999996,0.019,0.0,0.085,4.628,-1.743,1.671,22592,29/01/2010,3841.0,MMM,,,,,,,80.49,85.12,80.49,752124.0,710599.0,,-0.026370,-0.011387999999999999
1729,22592.0,31/12/2009,31/12/2009,28/02/2010,16.945,17.732,11.545,0.44799999999999995,0.138,0.53,0.2,0.23399999999999999,0.281,0.29,0.354,1.993,0.405,0.512,2.204,3.842,0.8759999999999999,6.917999999999999,7.6129999999999995,0.055999999999999994,0.018000000000000002,0.0,0.066,4.438,1.9340000000000002,1.5619999999999998,22592,26/02/2010,3841.0,MMM,09/02/2010,12/03/2010,,0.525,0.0,0.0,77.53,81.52,80.15,750293.0,711733.0,,-0.004224,0.033602999999999994
1730,22592.0,31/12/2009,31/12/2009,31/03/2010,17.668,18.489,12.040999999999999,0.44799999999999995,0.138,0.53,0.2,0.23399999999999999,0.281,0.29,0.354,1.993,0.405,0.512,2.204,3.842,0.8759999999999999,6.917999999999999,7.6129999999999995,0.055999999999999994,0.018000000000000002,0.0,0.066,4.628,2.065,1.629,22592,31/03/2010,3841.0,MMM,,,,,,,80.58,84.28,83.57,910709.0,711924.0,,0.042670,0.069289
1731,22592.0,31/12/2009,31/12/2009,30/04/2010,18.746,19.617,12.797,0.44799999999999995,0.138,0.53,0.2,0.23399999999999999,0.281,0.29,0.354,1.993,0.405,0.512,2.204,3.842,0.8759999999999999,6.917999999999999,7.6129999999999995,0.055999999999999994,0.018000000000000002,0.0,0.066,4.919,2.0,1.8159999999999998,22592,30/04/2010,3841.0,MMM,,,,,,,82.95,89.33,88.67,964132.0,713068.0,,0.061027,0.05784299999999999
1732,22592.0,31/12/2009,31/03/2010,31/05/2010,14.88,15.674000000000001,10.614,0.402,0.14800000000000002,0.536,0.21600000000000003,0.257,0.315,0.294,0.354,2.085,0.41700000000000004,0.529,2.082,4.244,0.895,6.955,8.068999999999999,0.054000000000000006,0.018000000000000002,0.0,0.065,4.169,0.8170000000000001,1.3359999999999999,22592,28/05/2010,3841.0,MMM,11/05/2010,12/06/2010,,0.525,0.0,0.0,79.17,89.81,79.31,1095851.0,713068.0,,-0.105560,-0.076929
1733,22592.0,31/12/2009,31/03/2010,30/06/2010,14.82,15.610999999999999,10.572000000000001,0.402,0.14800000000000002,0.536,0.21600000000000003,0.257,0.315,0.294,0.354,2.085,0.41700000000000004,0.529,2.082,4.244,0.895,6.955,8.068999999999999,0.054000000000000006,0.018000000000000002,0.0,0.065,4.152,0.813,1.331,22592,30/06/2010,3841.0,MMM,,,,,,,74.74,81.47,78.99,1144321.0,713068.0,,-0.004035,-0.056799
1734,22592.0,31/12/2009,31/03/2010,31/07/2010,16.049,16.905,11.449000000000002,0.402,0.14800000000000002,0.536,0.21600000000000003,0.257,0.315,0.294,0.354,2.085,0.41700000000000004,0.529,2.082,4.244,0.895,6.955,8.068999999999999,0.054000000000000006,0.018000000000000002,0.0,0.065,4.497,0.853,1.423,22592,30/07/2010,3841.0,MMM,,,,,,,77.67,87.32,85.54,895699.0,713134.0,,0.082922,0.05994
1735,22592.0,31/12/2009,30/06/2010,31/08/2010,13.805,14.334000000000001,11.203,0.373,0.155,0.5329999999999999,0.22399999999999998,0.258,0.318,0.28,0.354,2.075,0.387,0.512,2.211,4.293,0.912,7.097,7.903,0.053,0.018000000000000002,0.0,0.038,4.0089999999999995,0.611,1.199,22592,31/08/2010,3841.0,MMM,09/08/2010,12/09/2010,,0.525,0.0,0.0,78.55,88.03,78.55,747657.0,713134.0,,-0.081716,-0.047566000000000004
1736,22592.0,31/12/2009,30/06/2010,30/09/2010,15.239,15.823,12.367,0.373,0.155,0.5329999999999999,0.22399999999999998,0.258,0.318,0.28,0.354,2.075,0.387,0.512,2.211,4.293,0.912,7.097,7.903,0.053,0.018000000000000002,0.0,0.038,4.426,0.675,1.319,22592,30/09/2010,3841.0,MMM,,,,,,,81.01,87.41,86.71,641224.0,713134.0,,0.103883,0.09641799999999999
1737,22592.0,31/12/2009,30/06/2010,31/10/2010,14.800999999999998,15.369000000000002,12.040999999999999,0.373,0.155,0.5329999999999999,0.22399999999999998,0.258,0.318,0.28,0.354,2.075,0.387,0.512,2.211,4.293,0.912,7.097,7.903,0.053,0.018000000000000002,0.0,0.038,4.309,0.655,1.2830000000000001,22592,29/10/2010,3841.0,MMM,,,,,,,84.22,90.9,84.22,821048.0,714859.0,,-0.028716,0.040681
1738,22592.0,31/12/2009,30/09/2010,30/11/2010,14.331,14.837,13.088,0.363,0.157,0.528,0.222,0.255,0.31,0.267,0.354,2.0580000000000003,0.364,0.49700000000000005,2.387,4.2330000000000005,0.9159999999999999,7.172000000000001,8.006,0.053,0.018000000000000002,0.0,0.017,3.872,0.6629999999999999,1.236,22592,30/11/2010,3841.0,MMM,08/11/2010,12/12/2010,,0.525,0.0,0.0,83.59,87.04,83.98,853552.0,714859.0,,-0.002850,0.010736
1739,22592.0,31/12/2009,30/09/2010,31/12/2010,14.727,15.247,13.449000000000002,0.363,0.157,0.528,0.222,0.255,0.31,0.267,0.354,2.0580000000000003,0.364,0.49700000000000005,2.387,4.2330000000000005,0.9159999999999999,7.172000000000001,8.006,0.053,0.018000000000000002,0.0,0.017,3.9789999999999996,0.688,1.278,22592,31/12/2010,3841.0,MMM,,,,,,,84.11,87.34,86.3,771505.0,714859.0,,0.027626,0.068851
1740,22592.0,31/12/2009,30/09/2010,31/01/2011,15.003,15.534,13.647,0.363,0.157,0.528,0.222,0.255,0.31,0.267,0.354,2.0580000000000003,0.364,0.49700000000000005,2.387,4.2330000000000005,0.9159999999999999,7.172000000000001,8.006,0.053,0.018000000000000002,0.0,0.017,4.037,0.6940000000000001,1.3019999999999998,22592,31/01/2011,3841.0,MMM,,,,,,,86.14,90.32,87.92,707799.0,711978.0,,0.018772,0.014412000000000001
1741,22592.0,31/12/2010,31/12/2010,28/02/2011,15.793,16.382,12.687999999999999,0.36700000000000005,0.153,0.523,0.21600000000000003,0.245,0.285,0.214,0.366,1.942,0.27,0.469,2.006,4.388,0.929,7.545,8.492,0.054000000000000006,0.019,0.0,0.038,4.138999999999999,2.048,1.392,22592,28/02/2011,3841.0,MMM,08/02/2011,12/03/2011,,0.55,0.0,0.0,87.75,92.96,92.23,660729.0,711806.0,,0.049022,0.037036
1742,22592.0,31/12/2010,31/12/2010,31/03/2011,16.01,16.607,12.863,0.36700000000000005,0.153,0.523,0.21600000000000003,0.245,0.285,0.214,0.366,1.942,0.27,0.469,2.006,4.388,0.929,7.545,8.492,0.054000000000000006,0.019,0.0,0.038,4.196000000000001,2.076,1.548,22592,31/03/2011,3841.0,MMM,,,,,,,87.55,93.75,93.5,808151.0,711805.0,,0.013770,0.008605
1743,22592.0,31/12/2010,31/12/2010,30/04/2011,16.646,17.266,13.35,0.36700000000000005,0.153,0.523,0.21600000000000003,0.245,0.285,0.214,0.366,1.942,0.27,0.469,2.006,4.388,0.929,7.545,8.492,0.054000000000000006,0.019,0.0,0.038,4.355,2.158,1.609,22592,29/04/2011,3841.0,MMM,,,,,,,91.45,97.23,97.21,648949.0,710577.0,,0.039679,0.019203
1744,22592.0,31/12/2010,31/03/2011,31/05/2011,15.889000000000001,16.160999999999998,13.899000000000001,0.358,0.153,0.52,0.213,0.24600000000000002,0.28800000000000003,0.23399999999999999,0.366,2.001,0.304,0.474,2.27,4.135,0.922,7.115,8.116,0.054000000000000006,0.019,0.0,0.02,4.066,1.7530000000000001,1.479,22592,31/05/2011,3841.0,MMM,10/05/2011,12/06/2011,,0.55,0.0,0.0,91.97,96.92,94.38,661500.0,710577.0,,-0.029112,-0.018549
1745,22592.0,31/12/2010,31/03/2011,30/06/2011,15.968,16.241,13.969000000000001,0.358,0.153,0.52,0.213,0.24600000000000002,0.28800000000000003,0.23399999999999999,0.366,2.001,0.304,0.474,2.27,4.135,0.922,7.115,8.116,0.054000000000000006,0.019,0.0,0.02,4.086,1.6980000000000002,1.359,22592,30/06/2011,3841.0,MMM,,,,,,,90.62,94.85,94.85,675083.0,710577.0,,0.004980,-0.024106
1746,22592.0,31/12/2010,31/03/2011,31/07/2011,14.67,14.921,12.814,0.358,0.153,0.52,0.213,0.24600000000000002,0.28800000000000003,0.23399999999999999,0.366,2.001,0.304,0.474,2.27,4.135,0.922,7.115,8.116,0.054000000000000006,0.019,0.0,0.02,3.7489999999999997,1.589,1.1840000000000002,22592,29/07/2011,3841.0,MMM,,,,,,,87.14,97.97,87.14,865870.0,709536.0,,-0.081286,-0.021813
1747,22592.0,31/12/2010,30/06/2011,31/08/2011,13.83,14.064,11.459000000000001,0.359,0.15,0.516,0.20800000000000002,0.243,0.27699999999999997,0.22,0.366,1.949,0.282,0.462,2.2230000000000003,4.075,0.924,7.068,8.352,0.054000000000000006,0.019,0.0,0.027999999999999997,3.397,1.797,1.0759999999999998,22592,31/08/2011,3841.0,MMM,08/08/2011,12/09/2011,,0.55,0.0,0.0,76.87,86.77,82.98,1506688.0,709536.0,,-0.047739,-0.075715
1748,22592.0,31/12/2010,30/06/2011,30/09/2011,11.965,12.168,9.914,0.359,0.15,0.516,0.20800000000000002,0.243,0.27699999999999997,0.22,0.366,1.949,0.282,0.462,2.2230000000000003,4.075,0.924,7.068,8.352,0.054000000000000006,0.019,0.0,0.027999999999999997,2.9389999999999996,1.59,0.9309999999999999,22592,30/09/2011,3841.0,MMM,,,,,,,71.79,81.61,71.79,1163085.0,709536.0,,-0.134852,-0.10092000000000001
1749,22592.0,31/12/2010,30/06/2011,31/10/2011,13.17,13.392999999999999,10.779000000000002,0.359,0.15,0.516,0.20800000000000002,0.243,0.27699999999999997,0.22,0.366,1.949,0.282,0.462,2.2230000000000003,4.075,0.924,7.068,8.352,0.054000000000000006,0.019,0.0,0.027999999999999997,3.196,1.8780000000000001,1.1179999999999999,22592,31/10/2011,3841.0,MMM,,,,,,,70.93,82.18,79.02,1134760.0,700845.0,,0.100710,0.107697
1750,22592.0,31/12/2010,30/09/2011,30/11/2011,13.552,13.759,10.970999999999998,0.363,0.146,0.513,0.204,0.237,0.261,0.215,0.366,1.926,0.273,0.45799999999999996,2.138,4.079,0.93,7.061,8.34,0.054000000000000006,0.019,0.0,0.03,3.347,4.945,1.245,22592,30/11/2011,3841.0,MMM,14/11/2011,12/12/2011,,0.55,0.0,0.0,75.54,82.29,81.04,949001.0,700845.0,,0.025563,-0.020645
1751,22592.0,31/12/2010,30/09/2011,31/12/2011,13.667,13.876,11.064,0.363,0.146,0.513,0.204,0.237,0.261,0.215,0.366,1.926,0.273,0.45799999999999996,2.138,4.079,0.93,7.061,8.34,0.054000000000000006,0.019,0.0,0.03,3.3760000000000003,4.6930000000000005,1.226,22592,30/12/2011,3841.0,MMM,,,,,,,77.82,82.39,81.73,799331.0,700845.0,,0.008514,-0.003561
1752,22592.0,31/12/2010,30/09/2011,31/01/2012,14.5,14.722000000000001,11.64,0.363,0.146,0.513,0.204,0.237,0.261,0.215,0.366,1.926,0.273,0.45799999999999996,2.138,4.079,0.93,7.061,8.34,0.054000000000000006,0.019,0.0,0.03,3.551,5.291,1.439,22592,31/01/2012,3841.0,MMM,,,,,,,83.37,87.58,86.71,702895.0,694970.0,,0.060932,0.085342
1753,22592.0,31/12/2011,31/12/2011,29/02/2012,14.479000000000001,14.698,11.514000000000001,0.363,0.145,0.512,0.204,0.24,0.272,0.228,0.335,2.055,0.29100000000000004,0.498,2.25,4.4,0.9590000000000001,7.707999999999999,8.907,0.053,0.017,0.0,0.032,3.8819999999999997,2.655,1.455,22592,29/02/2012,3841.0,MMM,07/02/2012,12/03/2012,,0.59,0.0,0.0,87.01,88.2,87.6,565894.0,694544.0,,0.010264,0.036494
1754,22592.0,31/12/2011,31/12/2011,31/03/2012,14.745,14.968,11.729000000000001,0.363,0.145,0.512,0.204,0.24,0.272,0.228,0.335,2.055,0.29100000000000004,0.498,2.25,4.4,0.9590000000000001,7.707999999999999,8.907,0.053,0.017,0.0,0.032,3.955,2.549,1.482,22592,30/03/2012,3841.0,MMM,,,,,,,84.95,90.0,89.21,604303.0,694737.0,,0.018379,0.017608000000000002
1755,22592.0,31/12/2011,31/12/2011,30/04/2012,14.77,14.993,11.734000000000002,0.363,0.145,0.512,0.204,0.24,0.272,0.228,0.335,2.055,0.29100000000000004,0.498,2.25,4.4,0.9590000000000001,7.707999999999999,8.907,0.053,0.017,0.0,0.032,3.957,2.4819999999999998,1.376,22592,30/04/2012,3841.0,MMM,,,,,,,84.58,89.36,89.36,542957.0,693872.0,,0.001681,-0.009106
1756,22592.0,31/12/2011,31/03/2012,31/05/2012,13.681,13.929,10.889000000000001,0.364,0.145,0.513,0.204,0.23600000000000002,0.26,0.21899999999999997,0.335,1.9769999999999999,0.28,0.47200000000000003,2.253,4.062,0.9309999999999999,7.032,8.384,0.053,0.017,0.0,0.033,3.6189999999999998,1.8869999999999998,1.327,22592,31/05/2012,3841.0,MMM,08/05/2012,12/06/2012,,0.59,0.0,0.0,83.51,89.6,84.41,598987.0,693872.0,,-0.055394,-0.06843400000000001
1757,22592.0,31/12/2011,31/03/2012,30/06/2012,14.522,14.785,11.558,0.364,0.145,0.513,0.204,0.23600000000000002,0.26,0.21899999999999997,0.335,1.9769999999999999,0.28,0.47200000000000003,2.253,4.062,0.9309999999999999,7.032,8.384,0.053,0.017,0.0,0.033,3.842,2.003,1.4080000000000001,22592,29/06/2012,3841.0,MMM,,,,,,,82.51,89.6,89.6,654877.0,693872.0,,0.061486,0.034187999999999996
1758,22592.0,31/12/2011,31/03/2012,31/07/2012,14.786,15.054,11.725,0.364,0.145,0.513,0.204,0.23600000000000002,0.26,0.21899999999999997,0.335,1.9769999999999999,0.28,0.47200000000000003,2.253,4.062,0.9309999999999999,7.032,8.384,0.053,0.017,0.0,0.033,3.897,2.188,1.4909999999999999,22592,31/07/2012,3841.0,MMM,,,,,,,86.41,91.71,91.23,650421.0,691319.0,,0.018192,-0.003281
1759,22592.0,31/12/2011,30/06/2012,31/08/2012,14.84,15.130999999999998,12.04,0.36700000000000005,0.146,0.516,0.20800000000000002,0.23600000000000002,0.262,0.233,0.335,2.0340000000000003,0.302,0.483,2.326,4.031000000000001,0.9179999999999999,7.006,8.279,0.054000000000000006,0.017,0.0,0.03,3.9019999999999997,2.05,1.518,22592,31/08/2012,3841.0,MMM,14/08/2012,12/09/2012,,0.59,0.0,0.0,90.08,94.24,92.6,487678.0,691319.0,,0.015017,0.02482
1760,22592.0,31/12/2011,30/06/2012,30/09/2012,14.811,15.100999999999999,12.015999999999998,0.36700000000000005,0.146,0.516,0.20800000000000002,0.23600000000000002,0.262,0.233,0.335,2.0340000000000003,0.302,0.483,2.326,4.031000000000001,0.9179999999999999,7.006,8.279,0.054000000000000006,0.017,0.0,0.03,3.8939999999999997,2.046,1.595,22592,28/09/2012,3841.0,MMM,,,,,,,90.67,93.98,92.42,650628.0,691319.0,,-0.001944,0.034925
1761,22592.0,31/12/2011,30/06/2012,31/10/2012,14.038,14.314,11.4,0.36700000000000005,0.146,0.516,0.20800000000000002,0.23600000000000002,0.262,0.233,0.335,2.0340000000000003,0.302,0.483,2.326,4.031000000000001,0.9179999999999999,7.006,8.279,0.054000000000000006,0.017,0.0,0.03,3.695,1.939,1.496,22592,31/10/2012,3841.0,MMM,,,,,,,87.6,95.37,87.6,686568.0,691931.0,,-0.052153,-0.013477000000000001
1762,22592.0,31/12/2011,30/09/2012,30/11/2012,14.277999999999999,14.529000000000002,11.874,0.366,0.149,0.519,0.212,0.23800000000000002,0.27,0.23,0.335,2.059,0.297,0.48700000000000004,2.318,3.9360000000000004,0.9009999999999999,6.937,8.254,0.054000000000000006,0.017,0.0,0.027000000000000003,3.5669999999999997,2.405,1.525,22592,30/11/2012,3841.0,MMM,12/11/2012,12/12/2012,,0.59,0.0,0.0,87.31,90.95,90.95,582728.0,691931.0,,0.038242,0.00279
1763,22592.0,31/12/2011,30/09/2012,31/12/2012,14.575999999999999,14.832,12.122,0.366,0.149,0.519,0.212,0.23800000000000002,0.27,0.23,0.335,2.059,0.297,0.48700000000000004,2.318,3.9360000000000004,0.9009999999999999,6.937,8.254,0.054000000000000006,0.017,0.0,0.027000000000000003,3.641,2.456,1.524,22592,31/12/2012,3841.0,MMM,,,,,,,90.12,94.13,92.85,548584.0,691931.0,,0.020891,0.021872
1764,22592.0,31/12/2011,30/09/2012,31/01/2013,15.785,16.062,13.035,0.366,0.149,0.519,0.212,0.23800000000000002,0.27,0.23,0.335,2.059,0.297,0.48700000000000004,2.318,3.9360000000000004,0.9009999999999999,6.937,8.254,0.054000000000000006,0.017,0.0,0.027000000000000003,3.9160000000000004,2.659,1.651,22592,31/01/2013,3841.0,MMM,,,,,,,94.67,101.81,100.55,626260.0,687092.0,,0.082930,0.06350900000000001
1765,22592.0,31/12/2012,31/12/2012,28/02/2013,16.149,16.456,13.539000000000001,0.368,0.149,0.519,0.212,0.237,0.266,0.221,0.335,1.89,0.281,0.467,2.198,3.97,0.9129999999999999,7.327999999999999,8.704,0.055,0.016,0.0,0.026000000000000002,4.045,2.0,1.6740000000000002,22592,28/02/2013,3841.0,MMM,05/02/2013,12/03/2013,,0.635,0.0,0.0,100.77,104.18,104.0,479119.0,689990.0,,0.034311,0.0035
1766,22592.0,31/12/2012,31/12/2012,31/03/2013,16.508,16.820999999999998,13.856,0.368,0.149,0.519,0.212,0.237,0.266,0.221,0.335,1.89,0.281,0.467,2.198,3.97,0.9129999999999999,7.327999999999999,8.704,0.055,0.016,0.0,0.026000000000000002,4.138999999999999,2.044,1.7109999999999999,22592,28/03/2013,3841.0,MMM,,,,,,,103.28,106.42,106.31,501416.0,690764.0,,0.022212,0.031419
1767,22592.0,31/12/2012,31/12/2012,30/04/2013,16.259,16.567999999999998,13.636,0.368,0.149,0.519,0.212,0.237,0.266,0.221,0.335,1.89,0.281,0.467,2.198,3.97,0.9129999999999999,7.327999999999999,8.704,0.055,0.016,0.0,0.026000000000000002,4.073,2.094,1.706,22592,30/04/2013,3841.0,MMM,,,,,,,103.79,108.25,104.71,672363.0,690195.0,,-0.015050,0.002477
1768,22592.0,31/12/2012,31/03/2013,31/05/2013,17.149,17.42,13.924000000000001,0.374,0.14800000000000002,0.519,0.212,0.23399999999999999,0.262,0.226,0.335,1.983,0.29100000000000004,0.473,2.294,3.815,0.8859999999999999,6.917999999999999,8.197000000000001,0.055,0.016,0.0,0.03,4.209,2.823,1.946,22592,31/05/2013,3841.0,MMM,14/05/2013,12/06/2013,,0.635,0.0,0.0,104.55,112.01,110.27,623302.0,690195.0,,0.053099,0.023985
1769,22592.0,31/12/2012,31/03/2013,30/06/2013,17.006,17.275,13.808,0.374,0.14800000000000002,0.519,0.212,0.23399999999999999,0.262,0.226,0.335,1.983,0.29100000000000004,0.473,2.294,3.815,0.8859999999999999,6.917999999999999,8.197000000000001,0.055,0.016,0.0,0.03,4.1739999999999995,2.799,1.93,22592,28/06/2013,3841.0,MMM,,,,,,,107.5,112.97,109.35,533064.0,690195.0,,-0.008343,-0.013012000000000001
1770,22592.0,31/12/2012,31/03/2013,31/07/2013,18.262999999999998,18.551,14.683,0.374,0.14800000000000002,0.519,0.212,0.23399999999999999,0.262,0.226,0.335,1.983,0.29100000000000004,0.473,2.294,3.815,0.8859999999999999,6.917999999999999,8.197000000000001,0.055,0.016,0.0,0.03,4.439,3.0060000000000002,1.9780000000000002,22592,31/07/2013,3841.0,MMM,,,,,,,108.73,117.43,117.43,525257.0,683468.0,,0.073891,0.054898
1771,22592.0,31/12/2012,30/06/2013,31/08/2013,17.528,17.803,13.487,0.37799999999999995,0.14800000000000002,0.518,0.209,0.23,0.256,0.21600000000000003,0.335,1.926,0.275,0.465,2.2319999999999998,3.784,0.887,6.897,8.127,0.055,0.016,0.0,0.038,4.343,2.9610000000000003,2.094,22592,30/08/2013,3841.0,MMM,13/08/2013,12/09/2013,,0.635,0.0,0.0,112.73,118.68,113.58,440635.0,683468.0,,-0.032785,-0.017278
1772,22592.0,31/12/2012,30/06/2013,30/09/2013,18.427,18.715999999999998,14.179,0.37799999999999995,0.14800000000000002,0.518,0.209,0.23,0.256,0.21600000000000003,0.335,1.926,0.275,0.465,2.2319999999999998,3.784,0.887,6.897,8.127,0.055,0.016,0.0,0.038,4.566,3.113,2.202,22592,30/09/2013,3841.0,MMM,,,,,,,113.22,121.57,119.41,532384.0,683468.0,,0.051329,0.051828
1773,22592.0,31/12/2012,30/06/2013,31/10/2013,19.421,19.726,14.72,0.37799999999999995,0.14800000000000002,0.518,0.209,0.23,0.256,0.21600000000000003,0.335,1.926,0.275,0.465,2.2319999999999998,3.784,0.887,6.897,8.127,0.055,0.016,0.0,0.038,4.74,3.281,2.3209999999999997,22592,31/10/2013,3841.0,MMM,,,,,,,117.16,125.85,125.85,543704.0,673270.0,,0.053932,0.025762
1774,22592.0,31/12/2012,30/09/2013,30/11/2013,20.198,20.508000000000003,16.160999999999998,0.377,0.14800000000000002,0.519,0.209,0.231,0.255,0.204,0.335,1.867,0.256,0.461,2.113,3.807,0.905,6.92,8.244,0.055,0.016,0.0,0.03,5.051,3.24,2.501,22592,29/11/2013,3841.0,MMM,11/11/2013,12/12/2013,,0.635,0.0,0.0,125.9,133.50999,133.50999,458361.0,673270.0,,0.060866,0.023398
1775,22592.0,31/12/2012,30/09/2013,31/12/2013,21.218000000000004,21.544,16.775,0.377,0.14800000000000002,0.519,0.209,0.231,0.255,0.204,0.335,1.867,0.256,0.461,2.113,3.807,0.905,6.92,8.244,0.055,0.016,0.0,0.03,5.242999999999999,3.404,2.258,22592,31/12/2013,3841.0,MMM,,,,,,,126.43,140.25,140.25,734014.0,665242.0,,0.050483,0.025241999999999997
1776,22592.0,31/12/2012,30/09/2013,31/01/2014,19.393,19.691,15.287,0.377,0.14800000000000002,0.519,0.209,0.231,0.255,0.204,0.335,1.867,0.256,0.461,2.113,3.807,0.905,6.92,8.244,0.055,0.016,0.0,0.03,4.7780000000000005,3.111,2.064,22592,31/01/2014,3841.0,MMM,,,,,,,128.05,138.45,128.19,604080.0,663296.0,,-0.085989,-0.001282
1777,22592.0,31/12/2013,31/12/2013,28/02/2014,19.726,20.049,15.349,0.493,0.151,0.523,0.213,0.23800000000000002,0.26,0.2,0.373,1.8030000000000002,0.243,0.465,1.6980000000000002,3.827,0.9159999999999999,7.231,8.291,0.055999999999999994,0.013999999999999999,0.0,0.034,4.949,1.821,2.017,22592,28/02/2014,3841.0,MMM,17/12/2013,12/03/2014,,0.855,0.0,0.0,123.9,134.73,134.73,623548.0,662692.0,,0.051018,0.044257
1778,22592.0,31/12/2013,31/12/2013,31/03/2014,19.862000000000002,20.188,15.341,0.493,0.151,0.523,0.213,0.23800000000000002,0.26,0.2,0.373,1.8030000000000002,0.243,0.465,1.6980000000000002,3.827,0.9159999999999999,7.231,8.291,0.055999999999999994,0.013999999999999999,0.0,0.034,4.947,1.858,2.031,22592,31/03/2014,3841.0,MMM,,,,,,,129.83,135.66,135.66,602341.0,657808.0,,0.006903,0.0010279999999999998
